name,price_eur,display_inch,display_cm,display_resolution,display_ratio,weight_kg,height_mm,width_mm,depth_mm,operating_system,cpu_processor,ram_memory,gpu_integrated,gpu_extra,internal_storage_gb,storage_type,battery_life_h,battery_capacity_wh,psu_watts,audio_system,speakers_count,has_touchscreen,keyboard_backlit,keyboard_numpad,has_webcam,has_bluetooth,bluetooth_version,wifi_standard,product_ean,product_sku,release_year,category
Apple MacBook Pro M2 Pro 16GB 1TB silber,2828.68,16.0,41.1,3456x2234,,2.15,16.8,355.7,248.1,macOS Ventura,M2 Pro,16.0,Apple GPU,,1.0,SSD,,100.0,140.0,,6.0,False,True,False,True,True,5.3,Wi-Fi 6E (802.11ax),194253298519.0,MNWD3D/A,2023.0,Notebooks
Dell Precision 5680 Core i7 13700H - 32 GB RAM - 1 TB SSD - Deutsch,3831.98,16.0,40.6,1920x1200,16:10,1.91,2.62,353.7,240.3,Windows 11 Pro,i7-13700H,32.0,Intel Iris Xe Graphics,NVIDIA RTX 2000,1.0,SSD,,99.5,165.0,,4.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184826515.0,MWMGP,,Notebooks
"Microsoft Notebook Surface Laptop 5 - i7/16GB/ 256GB W11P, scwarz",1469.61,13.5,34.3,2256x1504,3:2,1.3,14.5,308.0,223.0,Windows 11 Pro,i7-1265U,16.0,Intel Iris Xe Graphics,,256.0,SSD,18.0,47.4,65.0,,,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),196388039135.0,RB1-00005,2022.0,Notebooks
MSI Creator M16 B13VE-692 i7-13700H/RTX4050/32GB/1TB SSD W11H,2248.99,16.0,40.6,1920x1200,,2.26,23.9,359.0,259.0,Windows 11 Home,i7-13700H,32.0,Intel Iris Xe Graphics,NVIDIA GeForce RTX 4050,1000.0,SSD,,53.5,200.0,,2.0,False,True,True,True,True,5.2,Wi-Fi 6 (802.11ax),4711377077477.0,001585-692,,Notebooks
Apple Macbook PRO 14 M2 PRO 12C/19C 16GB RAM 1TB SSD - SILVER,2685.47,14.2,36.1,3024x1964,,1.6,15.5,312.6,221.2,macOS Ventura,M2 Pro,16.0,Apple GPU,,1.0,SSD,18.0,70.0,96.0,,6.0,False,True,False,True,True,5.3,Wi-Fi 6E (802.11ax),194253319658.0,MPHJ3D/A,2023.0,Notebooks
Dell LATITUDE 7340 I7-1365U 16GB,1667.44,13.3,33.8,1920x1200,16:9,1.16,1.64,299.0,213.2,Windows 11 Pro,i7-1365U,16.0,Intel Iris Xe Graphics,,512.0,SSD,,57.0,65.0,,4.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184808030.0,PV6P8,,Notebooks
LENOVO P16S G2 I7-1370P 64GB,2863.19,16.0,40.6,3840x2400,16:10,1.7,21.1,361.9,255.5,Windows 11 Pro,Intel SoC,64.0,Intel Iris Xe Graphics,NVIDIA RTX A500,2.0,SSD,,86.0,135.0,Dolby Audio,2.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),197529299272.0,21HK000KGE,,Notebooks
ACER CHROMEB SPIN 714 CP714-2WN-55Z4,975.28,14.0,35.6,1920x1200,16:10,1.37,18.1,312.6,224.0,ChromeOS,i5-1335U,8.0,Intel Iris Xe Graphics,,256.0,SSD,,56.0,65.0,,2.0,True,True,False,True,True,5.2,Wi-Fi 6E (802.11ax),4711121571183.0,NX.KLNEG.001,,Notebooks
Fujitsu CELSIUS H5511 i7-1165G7 FHD 32GB 1TB SSD Nvidia Quadro T500 PalmSecure LTE W10P,2523.53,15.6,39.6,1920x1080,16:9,1.9,20.8,363.0,249.0,Windows 10 Pro,i7-1165G7,32.0,Intel Iris Xe Graphics,NVIDIA T500,1000.0,SSD,,69.7,95.0,,,False,True,True,True,True,5.1,Wi-Fi 6 (802.11ax),4065221783206.0,VFY:H551EWC75MDE,,Notebooks
LENOVO P16S G1 R7P-6850U 32GB,1823.15,16.0,40.6,2560x1600,16:10,1.81,20.5,362.0,255.5,Windows 11 Pro,AMD SoC,32.0,AMD Radeon 680M,,1.0,SSD,,86.0,65.0,Dolby Audio,2.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),197529915837.0,21CK0057GE,,Notebooks
Dell Latitude 5330 I5-1235U 8GB 256GB SSD W10P (TC4HF,1017.9,13.3,33.8,1920x1080,16:9,1.2,1.69,305.7,207.5,Windows 10 Pro,i5-1235U,8.0,Intel Iris Xe Graphics,,256.0,SSD,,58.0,65.0,MaxxAudio Pro,2.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184727669.0,TC4HF,2022.0,Notebooks
Gigabyte GBT G5 GE-51DE263SH i5 W11H FHD 144Hz,1003.99,15.6,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4719331840426.0,G5 GE-51DE263SH,,Notebooks
Fujitsu LIFEBOOK U7413 FHD 14 i7 W11P VFY:U7413MF7FMDE,1585.99,14.0,35.6,1920x1080,,1.13,18.9,322.0,211.0,Windows 11 Pro,i7-1355U,16.0,Intel Iris Xe Graphics,,512.0,SSD,12.0,60.0,65.0,,2.0,False,True,False,True,True,5.3,Wi-Fi 6E (802.11ax),4065221930471.0,VFY:U7413MF7FMDE,,Notebooks
Dell PRECISION 3580 I7-1360P 32 GB,1907.44,15.6,39.6,1920x1080,16:9,1.61,2.08,357.8,233.3,Windows 11 Pro,i7-1360P,32.0,Intel Iris Xe Graphics,NVIDIA RTX A500,512.0,SSD,,54.0,130.0,MaxxAudio,2.0,False,True,True,True,True,,Wi-Fi 6E (802.11ax),5397184802816.0,TVCRD,,Notebooks
Lenovo TP E14 G4 I5-1235U 8GB,661.99,14.0,35.6,1920x1080,16:9,1.64,17.9,324.0,220.7,Windows 11 Pro,Intel SoC,8.0,Intel Iris Xe Graphics,,256.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,False,True,True,5.2,Wi-Fi 6 (802.11ax),196800417695.0,21E30054GE,,Notebooks
Fujitsu LIFEBOOK E5412A FHD 14 AMD Ryzen 256GB SSD W11P,640.98,14.0,35.6,1920x1080,,1.35,19.9,322.0,211.0,Windows 11 Pro,5675U,8.0,AMD Radeon Graphics,,256.0,SSD,14.5,60.0,65.0,,,False,False,False,False,True,5.2,Wi-Fi 6 (802.11ax),4065221864417.0,VFY:E542AMHABMDE,,Notebooks
LENOVO ThinkBook 16 G6 AMD Ryzen 7 7730U WUXGA 16GB 512GB SSD UMA W11P No WWAN Arctic Grey TopSeller,905.88,16.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,197528428109.0,21KK001BGE,,Notebooks
Lenovo ThinkPad P1 G6 i7-13700H 1x32/1TB A2000ADA W11P,3236.99,16.0,40.6,2560x1600,16:10,1.86,17.5,359.5,253.8,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,NVIDIA RTX 2000,1.0,SSD,,90.0,170.0,Dolby Atmos,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529713327.0,21FV000YGE,,Notebooks
Apple MacBook Pro TB Z16R Apple M2 8C CPU/10C GPU/16C N.E. 16GB 512GB SSD 67W USB-C DE - Grau,1881.26,13.3,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4066582166028.0,MNEH3D/A-Z08795532,,Notebooks
Fujitsu Lifebook U7313 FHD i7-1355U 16GB 1TBSSD LTE W11P,1614.28,3.0,33.8,1920x1080,,0.99,18.9,308.0,199.5,Windows 11 Pro,i7-1355U,16.0,Intel Iris Xe Graphics,,1.0,SSD,12.5,60.0,65.0,,2.0,False,False,False,True,True,,Wi-Fi 6E (802.11ax),4065221930426.0,VFY:U7313MF7EMDE,,Notebooks
Lenovo Z16 G1 AMD Ryzen 9 Pro 6950H WQUXGA 32GB 2TB SSD RX6500M WWAN 4G W11P Artic Grey,2813.04,16.0,40.6,3840x2400,16:10,1.94,15.8,354.4,237.4,Windows 11 Pro,AMD SoC,32.0,AMD Radeon 680M,AMD Radeon RX 6500M,2.0,SSD,,72.0,135.0,Dolby Atmos,2.0,True,True,False,True,True,5.2,Wi-Fi 6E (802.11ax),196801791954.0,21D4002GGE,,Notebooks
Lenovo ThinkPad P1 G6 i9-13900H 1x32/1TB A2000ADA W11P,3354.68,16.0,40.6,2560x1600,16:10,1.86,17.5,359.5,253.8,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,NVIDIA RTX 2000,1.0,SSD,,90.0,170.0,Dolby Atmos,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529716618.0,21FV000DGE,,Notebooks
Acer Chromebook Spin 513 R841T-S512 Chrome Qualcomm/4GB/64GB eMMC/M-Touch,526.02,13.3,33.8,1920x1080,16:9,1.2,15.6,310.0,209.4,Chrome OS,468,4.0,Qualcomm Adreno 618,,64.0,eMMC,,36.0,45.0,,2.0,True,True,False,True,True,5.0,Wi-Fi 5 (802.11ac),4710886653561.0,NX.AA5EG.003,,Notebooks
Gigabyte AORUS 15 YE5-54DEB34SH i5 W11 QHD165Hz,2054.95,15.6,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4719331992316.0,AORUS 15 YE5-54DEB34SH,,Notebooks
MSI Creator Z16 HX Studio B13VGTO-052 i7-13700HX/RTX4070 W11P,3885.38,16.0,40.6,2560x1600,,2.35,18.4,359.0,256.0,Windows 11 Pro,Intel HM770,64.0,Intel® UHD Graphics,NVIDIA GeForce RTX 4070,2000.0,SSD,,90.0,280.0,,2.0,True,True,True,True,True,5.3,Wi-Fi 6E (802.11ax),4711377077422.0,0015G2-052,,Notebooks
Lenovo TS/ThinkPad P1 Gen6/i7/32GB/1024GB/W11P,4718.98,16.0,40.6,3840x2400,16:10,1.78,17.3,359.5,253.8,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,NVIDIA RTX 3500,1.0,SSD,,90.0,230.0,Dolby Atmos,2.0,True,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529709665.0,21FV000HGE,,Notebooks
Lenovo Thinkpad P16 G2 I9-13980HX 32GB 1TB SSD A4000 QHD+ W11PHE,4649.64,16.0,40.6,2560x1600,16:10,2.95,30.2,364.0,266.0,Windows 11 Pro,Intel WM790,32.0,Intel® UHD Graphics,NVIDIA RTX 4000,1.0,SSD,,94.0,230.0,Dolby Atmos,2.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),197529528570.0,21FA0005GE,,Notebooks
Acer TM P414-52-532Z W11P i5-1240P/8GB/256GB SSD,1098.99,14.0,35.6,1920x1200,16:10,1.5,17.9,319.9,229.9,Windows 11 Pro,i5-1240P,8.0,Intel Iris Xe Graphics,,256.0,SSD,9.0,56.0,65.0,,4.0,False,True,False,False,True,5.1,Wi-Fi 6 (802.11ax),4711121198977.0,NX.VV1EG.001,,Notebooks
Acer TM P614-52 W11P i7-1165G7/16GB/512GB SSD,1614.34,14.0,35.6,1920x1200,,1.05,16.8,312.0,226.0,Windows 11 Pro,i7-1165G7,16.0,Intel Iris Xe Graphics,,512.0,SSD,20.0,56.0,65.0,,2.0,False,True,False,False,True,5.1,Wi-Fi 6 (802.11ax),4711121199073.0,NX.VTWEG.006,,Notebooks
LG Electronics 17ZB90R Notebook I7 16GB LPDDR4X 1TB SSD schwarz W11P,1319.96,17.0,43.2,2560x1600,16:10,1.35,17.8,380.2,260.1,Windows 11 Pro,i7-1360P,16.0,Intel Iris Xe Graphics,,1.0,SSD,20.0,80.0,,Dolby Atmos,2.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),8806084087119.0,17ZB90R-G.AP78G,,Notebooks
Apple MacBook Pro M2 Max 32GB 1TB silber,3311.14,14.0,36.1,3024x1964,,1.63,15.5,312.6,221.2,macOS Ventura,M2 Max,32.0,Apple GPU,,1.0,SSD,,70.0,96.0,,6.0,False,True,False,True,True,5.3,Wi-Fi 6E (802.11ax),194253320104.0,MPHK3D/A,2023.0,Notebooks
Acer ACER TM P2 P216-51-54JS 16 i5 FHD IPS Linux,800.73,16.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4711121662515.0,NX.B13EG.007,,Notebooks
"Microsoft Surface Laptop5 256GB (15""/i7/8GB",1575.87,13.5,38.1,2496x1664,3:2,1.56,14.7,340.0,244.0,Windows 11 Pro,i7-1265U,8.0,Intel Iris Xe Graphics,,256.0,SSD,17.0,47.4,65.0,Dolby Atmos,,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),196388047574.0,RBZ-00005,2022.0,Notebooks
MSI Bravo 15 C7VE-054 Ryzen7 7735HS/8GB/512GB/RTX4050 W11H,1553.02,15.6,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4711377092517.0,00158N-054,,Notebooks
Samsung Galaxy Book3 360 - Flip-Design - Intel Core i7 1360P / 2.2 GHz - Evo - Win 11 Pro - Intel Iris Xe Grafikkarte 512 GB,1697.86,15.6,39.6,1920x1080,,1.46,13.7,355.4,228.0,Windows 11 Pro,i7-1360P,16.0,Intel Iris Xe Graphics,,512.0,SSD,,68.0,65.0,Dolby Atmos,2.0,True,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),8806094997705.0,NP754QFG-KA1DE,2023.0,Notebooks
LENOVO V17 G3 Intel Core i5-1235U FHD 16GB 512GB SSD UMA W11P Iron Grey TopSeller,915.68,17.3,43.9,1920x1080,16:9,2.2,19.9,399.0,274.0,Windows 11 Pro,Intel SoC,16.0,Intel® UHD Graphics,,512.0,SSD,4.2,45.0,65.0,Dolby Audio,2.0,False,False,True,True,True,5.1,Wi-Fi 6 (802.11ax),196379794067.0,82U10004GE,,Notebooks
LENOVO ThinkBook 16p G4 Intel Core i9-13900H No Touch 3.2K 32GB 1TB SSD RTX4060 W11P No WWAN,2078.88,16.0,40.6,3200x2000,16:10,2.2,19.9,354.6,255.0,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,NVIDIA GeForce RTX 4060,1.0,SSD,10.5,80.0,230.0,Dolby Atmos,4.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),197529727829.0,21J80022GE,,Notebooks
LENOVO ThinkBook 16 G6 AMD Ryzen 5 7530U WUXGA 8GB 256GB SSD UMA W11P No WWAN Arctic Grey TopSeller,743.18,16.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,197528426334.0,21KK001DGE,,Notebooks
Dell LATITUDE 5440 I5-1345U 16GB 512GB FHD W11P X12V1,1304.29,14.0,35.6,1920x1080,16:9,1.39,1.91,321.4,212.0,Windows 11 Pro,i5-1345U,16.0,Intel Iris Xe Graphics,,512.0,SSD,,54.0,65.0,MaxxAudio,2.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184801611.0,X12V1,,Notebooks
Lenovo TP E15 G4 I5-1235U 16GB 512GB,980.43,15.6,39.6,1920x1080,16:9,1.7,18.9,365.0,240.0,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,True,True,True,5.1,Wi-Fi 6 (802.11ax),196800175809.0,21E6005MGE,,Notebooks
Lenovo ThinkPad P1 G6 i7-13700H 1x32/1TB RTX4060 W11P,2914.99,16.0,40.6,2560x1600,16:10,1.86,17.5,359.5,253.8,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,NVIDIA GeForce RTX 4060,1.0,SSD,,90.0,230.0,Dolby Atmos,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529718926.0,21FV0012GE,,Notebooks
Fujitsu LIFEBOOK E5512A FHD AMD Ryzen 7PRO 5875U 2x16GB 1TB W11P,1280.58,15.6,39.6,1920x1080,16:9,2.0,20.0,357.0,230.0,Windows 11 Pro,5875U,32.0,AMD Radeon Graphics,,1000.0,SSD,9.5,65.0,65.0,,,False,True,True,True,True,5.2,Wi-Fi 6E (802.11ax),4065221864493.0,VFY:E552AMHBBMDE,,Notebooks
Lenovo ThinkPad L15 G3 i5-1235U 16/512GB SSD FHD W10P,1182.99,15.6,39.6,1920x1080,16:9,1.76,19.9,360.2,237.0,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,True,True,True,5.2,Wi-Fi 6 (802.11ax),196800136015.0,21C30016GE,,Notebooks
APPLE MacBook Air Apple M2 Chip 8-Core CPU und 10-Core GPU 8GB gem. RAM 256GB SSD DE - Silber,1459.98,15.3,38.9,2880x1864,,1.51,11.5,340.4,237.6,macOS Ventura,M2,8.0,Apple GPU,,256.0,SSD,,66.5,35.0,Dolby Atmos,6.0,False,True,False,True,True,5.3,Wi-Fi 6 (802.11ax),194253711315.0,MQKR3D/A,2023.0,Notebooks
"Apple MacBook Air M2 8 Core, 8 GB, 512 GB SSD",1490.57,13.0,34.5,2560x1664,,1.24,11.3,304.1,215.0,macOS Monterey,M2,8.0,Apple GPU,,512.0,SSD,,52.6,35.0,,4.0,False,True,False,True,True,5.0,Wi-Fi 6 (802.11ax),194253081685.0,MLY03D/A,2022.0,Notebooks
APPLE MacBook Air Apple M2 Chip 8-Core CPU und 10-Core GPU 8GB gem. RAM 512GB SSD DE - Mitternacht,1642.69,15.3,38.9,2880x1864,,1.51,11.5,340.4,237.6,macOS Ventura,M2,8.0,Apple GPU,,512.0,SSD,,66.5,35.0,Dolby Atmos,6.0,False,True,False,True,True,5.3,Wi-Fi 6 (802.11ax),194253713661.0,MQKX3D/A,2023.0,Notebooks
Fujitsu LIFEBOOK E5513 FHD 15 i5 W11P VFY:E5513MF5GMDE,1248.3,15.0,39.6,1920x1080,,1.65,20.1,357.4,230.0,Windows 11 Pro,i5-1335U,16.0,Intel Iris Xe Graphics,,512.0,SSD,10.5,65.0,65.0,,2.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),4065221930143.0,VFY:E5513MF5GMDE,,Notebooks
APPLE MacBook Air Apple M2 Chip 8-Core CPU und 10-Core GPU 8GB gem. RAM 512GB SSD DE - Space Grau,1642.69,15.3,38.9,2880x1864,,1.51,11.5,340.4,237.6,macOS Ventura,M2,8.0,Apple GPU,,512.0,SSD,,66.5,35.0,Dolby Atmos,6.0,False,True,False,True,True,5.3,Wi-Fi 6 (802.11ax),194253710844.0,MQKQ3D/A,2023.0,Notebooks
Fujitsu Lifebook U7411 i5-1135G7 8GB 256GB SSD LTE W10P,1139.32,14.0,35.6,1920x1080,,1.2,17.9,322.0,211.0,Windows 10 Pro,i5-1135G7,8.0,Intel Iris Xe Graphics,,256.0,SSD,,65.0,,,2.0,False,False,False,True,True,5.1,Wi-Fi 6 (802.11ax),4063872950886.0,VFY:U7411MF5BMDE,,Notebooks
Dell LATITUDE 7440 I5-1345U 16GB 256GB 14IN FHD+ W11P,1520.42,14.0,35.6,1920x1200,16:10,1.32,1.71,313.0,222.8,Windows 11 Pro,i5-1345U,16.0,Intel Iris Xe Graphics,,256.0,SSD,,57.0,65.0,MaxxAudio Pro,4.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184808207.0,X7DP6,,Notebooks
Fujitsu LIFEBOOK E5413 Intel Core i7-1355U - Schwarz,1401.93,14.0,35.6,1920x1080,,1.35,19.9,322.0,211.0,Windows 11 Pro,i7-1355U,16.0,Intel Iris Xe Graphics,,512.0,SSD,11.0,60.0,65.0,,2.0,False,False,False,True,True,,Wi-Fi 6E (802.11ax),4065221930112.0,VFY:E5413MF7CMDE,,Notebooks
LENOVO ThinkBook 16 G6 AMD Ryzen 5 7530U WUXGA 16GB 512GB SSD UMA W11P No WWAN Arctic Grey TopSeller,818.38,16.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,197528427829.0,21KK000XGE,,Notebooks
ACER Aspire 5 A517-53G-742E W11P i7-1255U/16GB/1TB SSD/GeMX550,1218.25,17.3,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4711121545832.0,NX.K66EG.003,,Notebooks
Samsung Galaxy Book3 Pro i7-1360P 16GB LPDDR5 512GB SSD Intel Iris X W11P Graphite,1898.58,14.0,35.6,2880x1800,,1.17,11.3,312.3,223.8,Windows 11 Pro,i7-1360P,16.0,Intel Iris Xe Graphics,,512.0,SSD,,63.0,65.0,Dolby Atmos,4.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),8806094996937.0,NP944XFG-KC1DE,2023.0,Notebooks
Dell Latitude 3540 i5-1335U FHD 16GB 512GB SSD Intel Iris Xe IR Cam &amp; Mic FgrPr 3 Cell WLAN Backlit Kb W11P,990.61,6.0,39.6,1920x1080,16:9,1.81,1.81,359.0,239.7,Windows 11 Pro,i5-1335U,16.0,Intel Iris Xe Graphics,,512.0,SSD,,54.0,65.0,MaxxAudio Pro,2.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184807057.0,RNHKD,,Notebooks
LG Electronics 16T90R-G 2in1 Notebook Tablet Core i7-1360 16GB 1TB W11P,1773.54,16.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,8806084559401.0,16T90R-G.AP78G,,Notebooks
Dell PRECISION 3580 I7-1360P 16GB 512GB FHD W11P3Y BASIC ON,1381.03,15.6,39.6,1920x1080,16:9,1.61,2.08,357.8,233.3,Windows 11 Pro,i7-1360P,16.0,Intel Iris Xe Graphics,NVIDIA RTX A500,512.0,SSD,,54.0,130.0,MaxxAudio,2.0,False,True,True,True,True,,Wi-Fi 6E (802.11ax),5397184813751.0,V5M84,,Notebooks
Lenovo Thinkpad P16 G2 I7-13700HX 32GB 1TB SSD FHD+ W11P,2383.04,16.0,40.6,1920x1200,16:10,2.95,30.2,364.0,266.0,Windows 11 Pro,Intel WM790,32.0,Intel® UHD Graphics,Intel Arc Pro A30M,1.0,SSD,,94.0,170.0,Dolby Atmos,2.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),197529526842.0,21FA0006GE,,Notebooks
MSI Creator Z17 HX Studio A13VGT-057 i7-13700HX/RTX4070 W11P,3996.99,17.0,43.2,2560x1600,16:10,2.49,19.0,382.0,260.0,Windows 11 Pro,Intel HM770,2000.0,Intel® UHD Graphics,NVIDIA GeForce RTX 4070,2000.0,SSD,,90.0,280.0,,4.0,True,True,True,True,True,5.3,Wi-Fi 6E (802.11ax),4711377077378.0,0017N2-057,,Notebooks
Lenovo ThinkPad P1 Gen 6 21FV - 180°-Scharnierdesign - Intel Core i7 13700H / 2.4 GHz - Win 11 Pro - RTX A1000 - 32 GB RAM - 1,2858.56,16.0,40.6,1920x1200,16:10,1.86,17.5,359.5,253.8,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,NVIDIA RTX A1000,1.0,SSD,,90.0,170.0,Dolby Atmos,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529715284.0,21FV000VGE,,Notebooks
Microsoft Surface Laptop 5 i5 16GB 256GB 2256x1504/Touch/platin W10P,1639.17,13.5,34.3,2256x1504,3:2,1.27,14.5,308.0,223.0,Windows 10 Pro,i5-1245U,16.0,Intel Iris Xe Graphics,,256.0,SSD,18.0,47.4,65.0,,,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),196388028771.0,R7I-00005,2022.0,Notebooks
MSI Summit E16 Flip Evo A13MT-274 i7-1360P/16GB/1TB/Iris W11P,1998.99,16.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4711377077545.0,001592-274,,Notebooks
Lenovo Thinkpad P16 G2 I9-13980HX 32GB 1TB SSD A2000 UHD+ W11PHE,4399.49,16.0,40.6,3840x2400,16:10,2.95,30.2,364.0,266.0,Windows 11 Pro,Intel WM790,32.0,Intel® UHD Graphics,NVIDIA RTX 3500,1.0,SSD,,94.0,230.0,Dolby Atmos,2.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),197529528341.0,21FA000YGE,,Notebooks
Lenovo ThinkPad P14s G4 R7 PRO-7840U 1x32/1TB W11P,1836.08,14.0,35.6,1920x1200,16:10,1.34,17.9,317.7,226.9,Windows 11 Pro,AMD SoC,32.0,AMD Radeon 780M,,1.0,SSD,,52.5,65.0,Dolby Audio,2.0,True,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197528120058.0,21K5000GGE,,Notebooks
Lenovo TP Z13 G1 R7 PRO 6850U 32GB 1TB SSD 13.3 WQXGA+ W11P 4G,1956.52,13.3,33.8,2880x1800,16:10,,14.0,294.4,199.6,Windows 11 Pro,AMD SoC,32.0,AMD Radeon 680M,,1.0,SSD,,51.5,65.0,Dolby Atmos,2.0,True,True,False,True,True,5.2,Wi-Fi 6E (802.11ax),196801629110.0,21D20029GE,,Notebooks
"Notebook 17.3"" Acer Aspire 5 A517-53-58RH W11P i5-1235U/8GB/256GB SSD",824.73,17.3,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4711121324666.0,NX.K61EG.003,,Notebooks
Acer CB CP513-1H-S38T Chrome Qualcomm/8GB/64GB eMMC/MultiTouch,561.02,13.0,33.8,1920x1080,,1.2,15.6,310.0,209.4,ChromeOS,Qualcomm,,,,64.0,Flash,13.5,,45.0,,2.0,True,False,False,False,True,5.0,Wi-Fi 5 (802.11ac),4711121603587.0,NX.AS4EG.002,,Notebooks
MSI Prestige 16 Studio A13VF-089 i7-13700H/16GB/1TB/4060 W11P,2638.99,16.0,40.6,2560x1600,16:10,2.1,16.9,358.0,258.6,Windows 11 Pro,i7-13700H,16.0,Intel Iris Xe Graphics,NVIDIA GeForce RTX 4060,1000.0,SSD,,82.0,120.0,,2.0,False,True,True,True,True,5.3,Wi-Fi 6E (802.11ax),4711377077637.0,001594-089,,Notebooks
Lenovo ThinkPad X13 G4 i7-1355U 16GB/1TB SSD 5G W11P,2140.91,13.3,33.8,2880x1800,16:10,1.09,15.9,301.7,214.8,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,1.0,SSD,,54.7,65.0,Dolby Audio,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529152683.0,21EX004QGE,,Notebooks
Acer B4B Extensa 215 EX215-55-5444 i5-1235U/16GB/512GB SSD Linux,599.88,15.6,39.6,1920x1080,16:9,1.78,19.9,362.9,241.3,Linux,i5-1235U,16.0,Intel Iris Xe Graphics,,512.0,SSD,,,,,2.0,False,False,True,True,True,5.0,Wi-Fi 5 (802.11ac),4711121367557.0,NX.EGYEG.008,,Notebooks
Fujitsu LIFEBOOK U7411 FHD i5-1135G7 16GB 512GBSSD ohne OS,787.27,14.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4065221312000.0,LKN:U7411M0012DE,,Notebooks
Dell LATITUDE 5440 I7-1365U 16GB,1309.33,14.0,35.6,1920x1080,16:9,1.39,1.91,321.4,212.0,Windows 11 Pro,i7-1365U,16.0,Intel Iris Xe Graphics,,512.0,SSD,,54.0,65.0,MaxxAudio,2.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184801604.0,840T3,,Notebooks
"Lenovo TP X1 Carbon G10 I7-1260P 32GB, 2TB SSD 14.0 2.8K W10P 4G",2452.32,14.0,35.6,2880x1800,16:10,1.12,15.4,315.6,222.5,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,,2.0,SSD,,57.0,65.0,Dolby Atmos,4.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),196801886629.0,21CB00B9GE,,Notebooks
Apple Macbook PRO 16 M2 PRO 12C/19C 16GB RAM 1TB SSD - SPACE GREY,2919.84,16.2,41.1,3456x2234,,2.15,16.8,355.7,248.1,macOS Ventura,M2 Pro,16.0,Apple GPU,,1.0,SSD,,100.0,140.0,,6.0,False,True,False,True,True,5.3,Wi-Fi 6E (802.11ax),194253297192.0,MNW93D/A,2023.0,Notebooks
